symbol,open_time,open,high,low,close,volume
SUIUSDT,2024-06-07 22:00:00,1.0631,1.0968,1.0612,1.0959,1436591.8
SUIUSDT,2024-06-07 23:00:00,1.0958,1.0958,1.077,1.081,1281859.5
SUIUSDT,2024-06-08 00:00:00,1.0809,1.1058,1.0746,1.0912,2815101.7
SUIUSDT,2024-06-08 01:00:00,1.0908,1.0966,1.0834,1.0944,1639984.7
SUIUSDT,2024-06-08 02:00:00,1.0946,1.1162,1.091,1.1134,1784876.9
SUIUSDT,2024-06-08 03:00:00,1.1132,1.1243,1.1097,1.1178,3210522.0
SUIUSDT,2024-06-08 04:00:00,1.1179,1.126,1.1105,1.1152,2964430.1
SUIUSDT,2024-06-08 05:00:00,1.1152,1.1314,1.1107,1.1275,2364406.6
SUIUSDT,2024-06-08 06:00:00,1.1278,1.1434,1.1254,1.1368,3468344.1
SUIUSDT,2024-06-08 07:00:00,1.1371,1.1711,1.1352,1.1494,7284488.7
SUIUSDT,2024-06-08 08:00:00,1.1494,1.1531,1.1376,1.1407,2328670.4
SUIUSDT,2024-06-08 09:00:00,1.1409,1.15,1.1372,1.1445,1554521.2
SUIUSDT,2024-06-08 10:00:00,1.1446,1.1462,1.1211,1.1246,2625588.1
SUIUSDT,2024-06-08 11:00:00,1.1248,1.1274,1.0866,1.0874,4449982.9
SUIUSDT,2024-06-08 12:00:00,1.0877,1.099,1.0769,1.091,4835802.7
SUIUSDT,2024-06-08 13:00:00,1.091,1.1036,1.0637,1.0964,4602411.1
SUIUSDT,2024-06-08 14:00:00,1.0963,1.1237,1.0947,1.1213,3150658.1
SUIUSDT,2024-06-08 15:00:00,1.1207,1.1255,1.1071,1.1151,2869148.3
SUIUSDT,2024-06-08 16:00:00,1.115,1.1234,1.1075,1.1191,1983655.5
SUIUSDT,2024-06-08 17:00:00,1.119,1.1455,1.1134,1.1243,3922165.4
SUIUSDT,2024-06-08 18:00:00,1.1243,1.1391,1.1218,1.128,2550969.7
SUIUSDT,2024-06-08 19:00:00,1.128,1.1321,1.1103,1.1151,1775659.1
SUIUSDT,2024-06-08 20:00:00,1.1151,1.1202,1.1102,1.1108,1218583.7
SUIUSDT,2024-06-08 21:00:00,1.1107,1.1137,1.1052,1.1062,784921.1
SUIUSDT,2024-06-08 22:00:00,1.1062,1.1086,1.0907,1.0979,1553217.4
SUIUSDT,2024-06-08 23:00:00,1.098,1.1097,1.0955,1.1041,830341.4
SUIUSDT,2024-06-09 00:00:00,1.104,1.1136,1.0965,1.0976,1521905.6
SUIUSDT,2024-06-09 01:00:00,1.0974,1.1016,1.0906,1.0939,1358226.7
SUIUSDT,2024-06-09 02:00:00,1.0939,1.0939,1.0654,1.0671,3372351.8
SUIUSDT,2024-06-09 03:00:00,1.067,1.0766,1.0667,1.0706,1014060.2
SUIUSDT,2024-06-09 04:00:00,1.0704,1.0741,1.0639,1.071,1426732.5
SUIUSDT,2024-06-09 05:00:00,1.071,1.0929,1.0647,1.087,1409976.8
SUIUSDT,2024-06-09 06:00:00,1.0869,1.1059,1.0868,1.0996,1538562.5
SUIUSDT,2024-06-09 07:00:00,1.0996,1.1203,1.0959,1.1088,1635865.5
SUIUSDT,2024-06-09 08:00:00,1.109,1.1259,1.1053,1.1224,1702038.7
SUIUSDT,2024-06-09 09:00:00,1.1224,1.1295,1.1152,1.1211,1535990.6
SUIUSDT,2024-06-09 10:00:00,1.121,1.1249,1.1058,1.1089,1445522.0
SUIUSDT,2024-06-09 11:00:00,1.1088,1.1131,1.1047,1.105,737298.8
SUIUSDT,2024-06-09 12:00:00,1.105,1.1187,1.0958,1.111,1735861.0
SUIUSDT,2024-06-09 13:00:00,1.1111,1.1159,1.0845,1.0854,2652005.6
SUIUSDT,2024-06-09 14:00:00,1.0854,1.0915,1.0776,1.0844,2741252.8
SUIUSDT,2024-06-09 15:00:00,1.0846,1.0954,1.0773,1.0905,2126402.4
SUIUSDT,2024-06-09 16:00:00,1.0906,1.1011,1.0881,1.0929,1113700.9
SUIUSDT,2024-06-09 17:00:00,1.093,1.1084,1.088,1.1084,970722.3
SUIUSDT,2024-06-09 18:00:00,1.1085,1.1146,1.102,1.1141,1037038.8
SUIUSDT,2024-06-09 19:00:00,1.1142,1.1186,1.1066,1.112,1009493.6
SUIUSDT,2024-06-09 20:00:00,1.1124,1.1132,1.1021,1.1039,639094.4
SUIUSDT,2024-06-09 21:00:00,1.1041,1.1049,1.0893,1.0922,1842095.4
SUIUSDT,2024-06-09 22:00:00,1.0921,1.0953,1.0874,1.0937,692370.4
SUIUSDT,2024-06-09 23:00:00,1.0936,1.0993,1.0912,1.094,1125089.2
SUIUSDT,2024-06-10 00:00:00,1.094,1.0964,1.0852,1.088,928549.9
SUIUSDT,2024-06-10 01:00:00,1.0871,1.0941,1.0837,1.0867,772564.2
SUIUSDT,2024-06-10 02:00:00,1.0867,1.0911,1.08,1.0826,1364690.5
SUIUSDT,2024-06-10 03:00:00,1.0825,1.0843,1.0661,1.0699,1947476.5
SUIUSDT,2024-06-10 04:00:00,1.0695,1.0728,1.0574,1.0677,1775392.4
SUIUSDT,2024-06-10 05:00:00,1.0678,1.0692,1.0547,1.0615,1792550.2
SUIUSDT,2024-06-10 06:00:00,1.0618,1.0637,1.0501,1.0549,1725648.0
SUIUSDT,2024-06-10 07:00:00,1.0548,1.0556,1.0324,1.0355,2918944.6
SUIUSDT,2024-06-10 08:00:00,1.0355,1.0544,1.0353,1.0518,3004206.8
SUIUSDT,2024-06-10 09:00:00,1.0518,1.0768,1.05,1.0744,2070422.1
SUIUSDT,2024-06-10 10:00:00,1.0745,1.076,1.0666,1.0731,1130982.2
SUIUSDT,2024-06-10 11:00:00,1.0732,1.0786,1.0681,1.0707,786561.8
SUIUSDT,2024-06-10 12:00:00,1.0706,1.0784,1.0587,1.0598,1250422.9
SUIUSDT,2024-06-10 13:00:00,1.0592,1.0697,1.0504,1.0623,2156668.7
SUIUSDT,2024-06-10 14:00:00,1.062,1.072,1.0556,1.0686,1795645.2
SUIUSDT,2024-06-10 15:00:00,1.0686,1.0774,1.0651,1.0701,1814734.3
SUIUSDT,2024-06-10 16:00:00,1.0701,1.0715,1.0518,1.0574,1888616.7
SUIUSDT,2024-06-10 17:00:00,1.0576,1.0602,1.0517,1.0585,688846.2
SUIUSDT,2024-06-10 18:00:00,1.0582,1.0618,1.0441,1.0485,1068801.0
SUIUSDT,2024-06-10 19:00:00,1.0483,1.0508,1.0411,1.0462,855328.9
SUIUSDT,2024-06-10 20:00:00,1.046,1.0461,1.0367,1.0385,1501104.9
SUIUSDT,2024-06-10 21:00:00,1.0384,1.0423,1.0311,1.0391,924253.3
SUIUSDT,2024-06-10 22:00:00,1.039,1.0421,1.0323,1.0404,682240.8
SUIUSDT,2024-06-10 23:00:00,1.0402,1.0435,1.0331,1.0338,904861.1
SUIUSDT,2024-06-11 00:00:00,1.0338,1.0374,1.0244,1.0272,1013853.3
SUIUSDT,2024-06-11 01:00:00,1.0276,1.0346,1.0005,1.0141,2574961.4
SUIUSDT,2024-06-11 02:00:00,1.0137,1.0241,1.0069,1.0198,2692618.5
SUIUSDT,2024-06-11 03:00:00,1.0197,1.0209,1.0109,1.0134,1195832.6
SUIUSDT,2024-06-11 04:00:00,1.0133,1.0151,1.0026,1.0081,1679538.7
SUIUSDT,2024-06-11 05:00:00,1.0081,1.0188,1.0064,1.0184,982930.3
SUIUSDT,2024-06-11 06:00:00,1.018,1.0223,1.0016,1.0072,1270892.1
SUIUSDT,2024-06-11 07:00:00,1.0073,1.0168,1.0038,1.0166,962025.4
SUIUSDT,2024-06-11 08:00:00,1.0162,1.0286,1.0114,1.0252,1079681.7
SUIUSDT,2024-06-11 09:00:00,1.0253,1.03,1.0211,1.0267,1347208.8
SUIUSDT,2024-06-11 10:00:00,1.0269,1.0439,1.0257,1.0358,2181879.8
SUIUSDT,2024-06-11 11:00:00,1.0358,1.0427,1.03,1.0309,1369465.5
SUIUSDT,2024-06-11 12:00:00,1.0309,1.035,1.0243,1.0264,1057883.3
SUIUSDT,2024-06-11 13:00:00,1.0264,1.0345,1.0103,1.0161,2360712.3
SUIUSDT,2024-06-11 14:00:00,1.0159,1.0254,1.0112,1.0134,1249510.2
SUIUSDT,2024-06-11 15:00:00,1.0137,1.0165,0.98,0.9923,4180762.5
SUIUSDT,2024-06-11 16:00:00,0.9921,1.0121,0.9903,1.0034,1837547.3
SUIUSDT,2024-06-11 17:00:00,1.0034,1.0047,0.9851,0.9961,2052261.9
SUIUSDT,2024-06-11 18:00:00,0.9961,1.0059,0.9939,1.0041,884109.7
SUIUSDT,2024-06-11 19:00:00,1.004,1.0098,0.9997,1.0048,760754.8
SUIUSDT,2024-06-11 20:00:00,1.0045,1.0071,0.9987,1.0044,523325.3
SUIUSDT,2024-06-11 21:00:00,1.0044,1.0071,0.9996,1.0066,376871.8
SUIUSDT,2024-06-11 22:00:00,1.0064,1.009,0.9956,0.9969,782646.8
SUIUSDT,2024-06-11 23:00:00,0.997,1.0008,0.9921,0.9921,621731.0
SUIUSDT,2024-06-12 00:00:00,0.9922,0.9999,0.9895,0.9971,1192038.1
SUIUSDT,2024-06-12 01:00:00,0.9971,1.0012,0.96,0.9755,3160381.5
SUIUSDT,2024-06-12 02:00:00,0.9751,0.9911,0.9726,0.9875,1430168.8
SUIUSDT,2024-06-12 03:00:00,0.9876,0.9952,0.9835,0.9942,781852.9
SUIUSDT,2024-06-12 04:00:00,0.9943,1.0025,0.9891,0.9985,1187234.9
SUIUSDT,2024-06-12 05:00:00,0.998,0.9996,0.993,0.9992,699533.2
SUIUSDT,2024-06-12 06:00:00,0.9992,1.0066,0.9944,0.9953,1652429.5
SUIUSDT,2024-06-12 07:00:00,0.9953,1.0005,0.9925,1.0002,994931.6
SUIUSDT,2024-06-12 08:00:00,1.0003,1.0037,0.9936,0.9973,952124.1
SUIUSDT,2024-06-12 09:00:00,0.9973,1.0009,0.9919,1.0004,965333.0
SUIUSDT,2024-06-12 10:00:00,1.0005,1.0048,0.9951,0.9979,1681214.2
SUIUSDT,2024-06-12 11:00:00,0.9979,0.9982,0.9863,0.9865,1474903.6
SUIUSDT,2024-06-12 12:00:00,0.9867,1.0359,0.9855,1.0293,5387329.7
SUIUSDT,2024-06-12 13:00:00,1.029,1.0415,1.0163,1.0221,3145927.0
SUIUSDT,2024-06-12 14:00:00,1.0221,1.0414,1.022,1.0388,2643682.4
SUIUSDT,2024-06-12 15:00:00,1.0388,1.0421,1.0334,1.0404,1630007.1
SUIUSDT,2024-06-12 16:00:00,1.0403,1.0491,1.0321,1.0358,1763110.3
SUIUSDT,2024-06-12 17:00:00,1.0358,1.0545,1.0322,1.0525,1240016.2
SUIUSDT,2024-06-12 18:00:00,1.0522,1.0522,1.0227,1.0284,4226844.2
SUIUSDT,2024-06-12 19:00:00,1.0285,1.0415,1.0028,1.0094,2788413.6
SUIUSDT,2024-06-12 20:00:00,1.0095,1.0251,1.0036,1.0221,1534180.0
SUIUSDT,2024-06-12 21:00:00,1.0219,1.0245,1.018,1.0197,647600.5
SUIUSDT,2024-06-12 22:00:00,1.0198,1.0249,1.016,1.0229,771719.6
SUIUSDT,2024-06-12 23:00:00,1.0227,1.0227,1.0158,1.0185,397037.6
SUIUSDT,2024-06-13 00:00:00,1.0186,1.0207,1.0112,1.0191,845470.6
SUIUSDT,2024-06-13 01:00:00,1.0188,1.02,1.0065,1.0075,938928.5
SUIUSDT,2024-06-13 02:00:00,1.0078,1.0084,0.9895,0.9902,1759178.9
SUIUSDT,2024-06-13 03:00:00,0.99,0.99,0.9756,0.9893,2568548.3
SUIUSDT,2024-06-13 04:00:00,0.9891,0.9994,0.9879,0.9946,823811.5
SUIUSDT,2024-06-13 05:00:00,0.9947,0.9985,0.993,0.9953,450718.7
SUIUSDT,2024-06-13 06:00:00,0.9954,0.9982,0.9877,0.988,741344.1
SUIUSDT,2024-06-13 07:00:00,0.988,0.9942,0.9856,0.9914,727488.9
SUIUSDT,2024-06-13 08:00:00,0.9913,0.9942,0.9872,0.9901,625468.2
SUIUSDT,2024-06-13 09:00:00,0.9899,0.9908,0.9803,0.985,705841.1
SUIUSDT,2024-06-13 10:00:00,0.9851,0.9952,0.9807,0.9929,670017.4
SUIUSDT,2024-06-13 11:00:00,0.9927,0.9933,0.9842,0.9869,786054.3
SUIUSDT,2024-06-13 12:00:00,0.9871,1.0043,0.9848,0.9914,1794779.0
SUIUSDT,2024-06-13 13:00:00,0.9915,1.0096,0.9895,1.0022,1216003.9
SUIUSDT,2024-06-13 14:00:00,1.0026,1.0034,0.9895,0.9952,1756201.8
SUIUSDT,2024-06-13 15:00:00,0.9951,1.0005,0.9759,0.9791,2755355.0
SUIUSDT,2024-06-13 16:00:00,0.9785,0.9897,0.9708,0.9874,1742742.2
SUIUSDT,2024-06-13 17:00:00,0.9874,0.992,0.9816,0.9917,768128.8
SUIUSDT,2024-06-13 18:00:00,0.9918,0.9933,0.9872,0.9913,449329.3
SUIUSDT,2024-06-13 19:00:00,0.9911,0.9916,0.9798,0.9805,493613.1
SUIUSDT,2024-06-13 20:00:00,0.9803,0.9832,0.9748,0.9773,644929.6
SUIUSDT,2024-06-13 21:00:00,0.9773,0.9788,0.9667,0.9785,1190920.8
SUIUSDT,2024-06-13 22:00:00,0.9784,0.9784,0.9684,0.9697,680152.9
SUIUSDT,2024-06-13 23:00:00,0.9695,0.9695,0.9583,0.9658,1089448.3
SUIUSDT,2024-06-14 00:00:00,0.9659,0.9702,0.9534,0.9593,1501030.1
SUIUSDT,2024-06-14 01:00:00,0.9596,0.9709,0.9526,0.9698,1561200.8
SUIUSDT,2024-06-14 02:00:00,0.9699,0.973,0.9632,0.9708,847091.4
SUIUSDT,2024-06-14 03:00:00,0.9707,0.9743,0.9671,0.9685,779363.0
SUIUSDT,2024-06-14 04:00:00,0.9687,0.9763,0.9675,0.9729,804929.4
SUIUSDT,2024-06-14 05:00:00,0.9733,0.9904,0.9733,0.9859,1126376.2
SUIUSDT,2024-06-14 06:00:00,0.9855,0.9986,0.985,0.9923,1145388.4
SUIUSDT,2024-06-14 07:00:00,0.9924,0.9948,0.9873,0.9886,1226466.5
SUIUSDT,2024-06-14 08:00:00,0.9889,0.9957,0.9859,0.9925,681659.1
SUIUSDT,2024-06-14 09:00:00,0.9925,0.993,0.9861,0.9909,677928.1
SUIUSDT,2024-06-14 10:00:00,0.9909,0.9965,0.9885,0.9921,631976.1
SUIUSDT,2024-06-14 11:00:00,0.9922,1.0,0.9899,0.9975,568866.5
SUIUSDT,2024-06-14 12:00:00,0.9976,1.0032,0.9943,0.9947,796181.8
SUIUSDT,2024-06-14 13:00:00,0.9946,0.9978,0.9903,0.9904,760758.0
SUIUSDT,2024-06-14 14:00:00,0.9904,0.9914,0.9677,0.9823,2202114.7
SUIUSDT,2024-06-14 15:00:00,0.9826,0.9859,0.9574,0.9592,2045636.5
SUIUSDT,2024-06-14 16:00:00,0.9589,0.9613,0.9053,0.9199,7945322.2
SUIUSDT,2024-06-14 17:00:00,0.9197,0.9281,0.9094,0.9164,1542885.4
SUIUSDT,2024-06-14 18:00:00,0.9163,0.917,0.9021,0.914,2116640.5
SUIUSDT,2024-06-14 19:00:00,0.9141,0.9208,0.9098,0.9132,719068.1
SUIUSDT,2024-06-14 20:00:00,0.9139,0.9218,0.9125,0.9166,854694.7
SUIUSDT,2024-06-14 21:00:00,0.917,0.9409,0.9165,0.9387,910416.9
SUIUSDT,2024-06-14 22:00:00,0.9388,0.9394,0.9249,0.9304,1118729.9
SUIUSDT,2024-06-14 23:00:00,0.93,0.9341,0.926,0.9294,562013.2
SUIUSDT,2024-06-15 00:00:00,0.9295,0.9345,0.9261,0.932,612640.3
SUIUSDT,2024-06-15 01:00:00,0.932,0.9386,0.9285,0.9295,728640.3
SUIUSDT,2024-06-15 02:00:00,0.9296,0.9405,0.9292,0.9402,617763.1
SUIUSDT,2024-06-15 03:00:00,0.9401,0.9448,0.9401,0.9439,424073.4
SUIUSDT,2024-06-15 04:00:00,0.9441,0.9482,0.9382,0.9442,547831.1
SUIUSDT,2024-06-15 05:00:00,0.9443,0.9512,0.9438,0.947,713206.9
SUIUSDT,2024-06-15 06:00:00,0.9473,0.9594,0.9473,0.9511,1272202.3
SUIUSDT,2024-06-15 07:00:00,0.9513,0.9555,0.9478,0.9505,738360.7
SUIUSDT,2024-06-15 08:00:00,0.9506,0.954,0.9494,0.9498,495129.7
SUIUSDT,2024-06-15 09:00:00,0.95,0.9523,0.943,0.9434,776580.9
SUIUSDT,2024-06-15 10:00:00,0.9436,0.9472,0.9426,0.9462,427468.6
SUIUSDT,2024-06-15 11:00:00,0.9462,0.9472,0.9429,0.9447,356381.4
SUIUSDT,2024-06-15 12:00:00,0.9446,0.9473,0.9404,0.9469,599438.8
SUIUSDT,2024-06-15 13:00:00,0.9469,0.9473,0.9394,0.9441,599320.1
SUIUSDT,2024-06-15 14:00:00,0.9439,0.9535,0.9371,0.951,2093443.8
SUIUSDT,2024-06-15 15:00:00,0.9508,0.9582,0.9493,0.9517,909847.9
SUIUSDT,2024-06-15 16:00:00,0.9514,0.959,0.9503,0.9563,563808.5
SUIUSDT,2024-06-15 17:00:00,0.9563,0.9585,0.9527,0.9541,378976.6
SUIUSDT,2024-06-15 18:00:00,0.954,0.9543,0.9453,0.9479,1285551.7
SUIUSDT,2024-06-15 19:00:00,0.9479,0.9497,0.944,0.9453,502617.1
SUIUSDT,2024-06-15 20:00:00,0.9456,0.9464,0.9354,0.9401,551823.2
SUIUSDT,2024-06-15 21:00:00,0.9401,0.9449,0.9395,0.9449,209487.8
SUIUSDT,2024-06-15 22:00:00,0.9449,0.9469,0.9416,0.9469,297275.1
SUIUSDT,2024-06-15 23:00:00,0.947,0.947,0.9428,0.9444,255843.6
SUIUSDT,2024-06-16 00:00:00,0.9446,0.9446,0.9342,0.9347,991905.5
SUIUSDT,2024-06-16 01:00:00,0.9342,0.9369,0.927,0.932,830392.9
SUIUSDT,2024-06-16 02:00:00,0.9321,0.9359,0.9292,0.9292,261606.9
SUIUSDT,2024-06-16 03:00:00,0.9294,0.933,0.9274,0.9287,361632.6
SUIUSDT,2024-06-16 04:00:00,0.9287,0.9328,0.9232,0.929,670811.6
SUIUSDT,2024-06-16 05:00:00,0.9292,0.9426,0.9283,0.9423,523772.5
SUIUSDT,2024-06-16 06:00:00,0.942,0.9462,0.9365,0.9436,472598.9
SUIUSDT,2024-06-16 07:00:00,0.944,0.949,0.9424,0.9447,482390.6
SUIUSDT,2024-06-16 08:00:00,0.9448,0.947,0.9394,0.9406,580021.6
SUIUSDT,2024-06-16 09:00:00,0.9408,0.9441,0.9386,0.9417,446899.8
SUIUSDT,2024-06-16 10:00:00,0.9419,0.9467,0.9396,0.9461,468454.4
SUIUSDT,2024-06-16 11:00:00,0.9462,0.9466,0.9403,0.9412,372913.4
SUIUSDT,2024-06-16 12:00:00,0.9412,0.9454,0.9394,0.9408,774316.9
SUIUSDT,2024-06-16 13:00:00,0.9408,0.9462,0.9398,0.9453,1081161.0
SUIUSDT,2024-06-16 14:00:00,0.9451,0.9512,0.9417,0.9436,522622.2
SUIUSDT,2024-06-16 15:00:00,0.9438,0.9545,0.9437,0.9543,562252.0
SUIUSDT,2024-06-16 16:00:00,0.9544,0.9551,0.9498,0.9547,626653.3
SUIUSDT,2024-06-16 17:00:00,0.9549,0.9558,0.9493,0.9511,522041.6
SUIUSDT,2024-06-16 18:00:00,0.9509,0.9537,0.9489,0.9522,244271.4
SUIUSDT,2024-06-16 19:00:00,0.9522,0.9549,0.9504,0.9534,292052.6
SUIUSDT,2024-06-16 20:00:00,0.9535,0.9573,0.9513,0.9549,255377.7
SUIUSDT,2024-06-16 21:00:00,0.9549,0.9563,0.9522,0.9549,356112.9
SUIUSDT,2024-06-16 22:00:00,0.955,0.9664,0.955,0.9615,813474.1
SUIUSDT,2024-06-16 23:00:00,0.9616,0.97,0.9616,0.9698,732942.9
SUIUSDT,2024-06-17 00:00:00,0.9699,0.9852,0.9667,0.9765,1328370.5
SUIUSDT,2024-06-17 01:00:00,0.9764,0.9819,0.9633,0.9673,1263440.1
SUIUSDT,2024-06-17 02:00:00,0.9666,0.9666,0.9538,0.9588,1229923.6
SUIUSDT,2024-06-17 03:00:00,0.9589,0.9593,0.943,0.9457,1188613.7
SUIUSDT,2024-06-17 04:00:00,0.946,0.9468,0.9366,0.943,1012967.6
SUIUSDT,2024-06-17 05:00:00,0.9429,0.9443,0.9296,0.9329,935226.0
SUIUSDT,2024-06-17 06:00:00,0.9329,0.933,0.923,0.9237,1271357.2
SUIUSDT,2024-06-17 07:00:00,0.9238,0.9291,0.913,0.9181,1822050.0
SUIUSDT,2024-06-17 08:00:00,0.9183,0.9222,0.9056,0.9071,2034241.8
SUIUSDT,2024-06-17 09:00:00,0.9071,0.9116,0.8922,0.8958,3144695.4
SUIUSDT,2024-06-17 10:00:00,0.8955,0.9026,0.8781,0.8984,3597554.8
SUIUSDT,2024-06-17 11:00:00,0.8983,0.9074,0.8978,0.9005,1323982.6
SUIUSDT,2024-06-17 12:00:00,0.9005,0.904,0.8953,0.896,888571.2
SUIUSDT,2024-06-17 13:00:00,0.8957,0.903,0.89,0.8927,1397564.4
SUIUSDT,2024-06-17 14:00:00,0.8927,0.9089,0.8927,0.9034,945348.0
SUIUSDT,2024-06-17 15:00:00,0.9037,0.9061,0.892,0.8952,1017866.0
SUIUSDT,2024-06-17 16:00:00,0.895,0.9052,0.8616,0.9023,4407280.1
SUIUSDT,2024-06-17 17:00:00,0.9025,0.9155,0.9023,0.9119,1296413.2
SUIUSDT,2024-06-17 18:00:00,0.9116,0.9298,0.911,0.9298,1196701.5
SUIUSDT,2024-06-17 19:00:00,0.9297,0.9303,0.9191,0.9198,816228.4
SUIUSDT,2024-06-17 20:00:00,0.9196,0.9204,0.8994,0.9023,1120600.9
SUIUSDT,2024-06-17 21:00:00,0.9022,0.9086,0.8962,0.9037,786654.3
SUIUSDT,2024-06-17 22:00:00,0.9038,0.9075,0.8971,0.8984,622173.1
SUIUSDT,2024-06-17 23:00:00,0.8981,0.9005,0.8872,0.8907,713173.5
SUIUSDT,2024-06-18 00:00:00,0.8909,0.8943,0.8643,0.8784,2573025.3
SUIUSDT,2024-06-18 01:00:00,0.878,0.8833,0.753,0.8013,14446627.5
SUIUSDT,2024-06-18 02:00:00,0.8012,0.8164,0.7915,0.8134,5381694.7
SUIUSDT,2024-06-18 03:00:00,0.8133,0.8182,0.807,0.817,2369083.3
SUIUSDT,2024-06-18 04:00:00,0.817,0.8274,0.812,0.8252,1775415.2
SUIUSDT,2024-06-18 05:00:00,0.825,0.8372,0.8241,0.8246,1997756.7
SUIUSDT,2024-06-18 06:00:00,0.8245,0.829,0.8216,0.8236,1085674.5
SUIUSDT,2024-06-18 07:00:00,0.8235,0.8288,0.8194,0.8197,1573052.1
SUIUSDT,2024-06-18 08:00:00,0.8196,0.8235,0.8131,0.8199,1404283.5
SUIUSDT,2024-06-18 09:00:00,0.8201,0.8205,0.8134,0.8179,963893.4
SUIUSDT,2024-06-18 10:00:00,0.818,0.8218,0.8133,0.8148,890115.7
SUIUSDT,2024-06-18 11:00:00,0.8148,0.8148,0.7921,0.8026,2699998.1
SUIUSDT,2024-06-18 12:00:00,0.8025,0.8055,0.7859,0.7976,3368943.2
SUIUSDT,2024-06-18 13:00:00,0.7977,0.7989,0.778,0.7823,3516857.2
SUIUSDT,2024-06-18 14:00:00,0.7823,0.8005,0.7712,0.7809,3449731.0
SUIUSDT,2024-06-18 15:00:00,0.7814,0.7922,0.7719,0.79,2720349.3
SUIUSDT,2024-06-18 16:00:00,0.7901,0.7901,0.7689,0.7783,2265335.7
SUIUSDT,2024-06-18 17:00:00,0.7783,0.7858,0.7664,0.767,2306357.1
SUIUSDT,2024-06-18 18:00:00,0.767,0.778,0.761,0.772,1850894.6
SUIUSDT,2024-06-18 19:00:00,0.772,0.7809,0.7655,0.7804,2411813.4
SUIUSDT,2024-06-18 20:00:00,0.7803,0.7929,0.7748,0.7916,1636389.2
SUIUSDT,2024-06-18 21:00:00,0.7913,0.8067,0.7891,0.8045,1406238.8
SUIUSDT,2024-06-18 22:00:00,0.8047,0.8075,0.7995,0.8066,842197.9
SUIUSDT,2024-06-18 23:00:00,0.8066,0.8066,0.7977,0.8001,913091.0
SUIUSDT,2024-06-19 00:00:00,0.8001,0.8082,0.7912,0.8067,1197155.9
SUIUSDT,2024-06-19 01:00:00,0.8067,0.8255,0.8055,0.8143,1748324.9
SUIUSDT,2024-06-19 02:00:00,0.8147,0.8311,0.8139,0.8255,1340037.9
SUIUSDT,2024-06-19 03:00:00,0.8251,0.8385,0.8243,0.8306,1890193.8
SUIUSDT,2024-06-19 04:00:00,0.8308,0.8373,0.829,0.835,794905.4
SUIUSDT,2024-06-19 05:00:00,0.8352,0.8361,0.824,0.8282,1268392.7
SUIUSDT,2024-06-19 06:00:00,0.8283,0.8337,0.8257,0.8317,1205380.5
SUIUSDT,2024-06-19 07:00:00,0.8318,0.8349,0.8232,0.8275,1241553.7
SUIUSDT,2024-06-19 08:00:00,0.8275,0.8308,0.8192,0.8219,1648356.8
SUIUSDT,2024-06-19 09:00:00,0.8219,0.8262,0.8183,0.823,954005.1
SUIUSDT,2024-06-19 10:00:00,0.8231,0.8358,0.8219,0.8358,898463.2
SUIUSDT,2024-06-19 11:00:00,0.8359,0.8362,0.8263,0.8325,1515601.7
SUIUSDT,2024-06-19 12:00:00,0.8326,0.8552,0.8318,0.8488,3515562.0
SUIUSDT,2024-06-19 13:00:00,0.849,0.8549,0.8457,0.8469,1584957.1
SUIUSDT,2024-06-19 14:00:00,0.847,0.8482,0.8311,0.8383,1902285.1
SUIUSDT,2024-06-19 15:00:00,0.8381,0.8503,0.8365,0.8484,1266468.1
SUIUSDT,2024-06-19 16:00:00,0.8481,0.8619,0.8453,0.8541,1887531.7
SUIUSDT,2024-06-19 17:00:00,0.8541,0.8693,0.853,0.8593,2228598.5
SUIUSDT,2024-06-19 18:00:00,0.8593,0.8654,0.8536,0.8539,901756.0
SUIUSDT,2024-06-19 19:00:00,0.8541,0.8615,0.8523,0.86,691598.8
SUIUSDT,2024-06-19 20:00:00,0.8601,0.862,0.8511,0.8598,1023497.6
SUIUSDT,2024-06-19 21:00:00,0.8596,0.8697,0.8577,0.8679,707897.8
SUIUSDT,2024-06-19 22:00:00,0.868,0.8758,0.8641,0.8647,857319.3
SUIUSDT,2024-06-19 23:00:00,0.8649,0.8676,0.8596,0.8654,518914.6
SUIUSDT,2024-06-20 00:00:00,0.8655,0.8752,0.8597,0.873,1204067.7
SUIUSDT,2024-06-20 01:00:00,0.8731,0.887,0.8688,0.8771,1270090.1
SUIUSDT,2024-06-20 02:00:00,0.877,0.8779,0.869,0.872,914271.1
SUIUSDT,2024-06-20 03:00:00,0.872,0.8738,0.8645,0.8669,767984.9
SUIUSDT,2024-06-20 04:00:00,0.8668,0.8726,0.8582,0.8714,938439.7
SUIUSDT,2024-06-20 05:00:00,0.8716,0.8803,0.8679,0.8799,683677.4
SUIUSDT,2024-06-20 06:00:00,0.8799,0.8845,0.8731,0.8768,844797.8
SUIUSDT,2024-06-20 07:00:00,0.8767,0.8934,0.8751,0.8934,1211016.4
SUIUSDT,2024-06-20 08:00:00,0.8936,0.9027,0.8906,0.9019,1874962.7
SUIUSDT,2024-06-20 09:00:00,0.9021,0.91,0.8994,0.9081,1209907.9
SUIUSDT,2024-06-20 10:00:00,0.908,0.9136,0.8953,0.9113,1992393.5
SUIUSDT,2024-06-20 11:00:00,0.9113,0.9239,0.909,0.9175,1805015.5
SUIUSDT,2024-06-20 12:00:00,0.9173,0.9223,0.9055,0.9077,1481424.9
